index,szum
280,0.075313250489646
281,0.09842877408330272
282,0.05875061837342089
283,0.04872593530210656
284,0.07951678882978007
285,0.07975168084992225
286,0.07601716970971947
287,0.08184548052679354
288,0.07357628585386963
289,0.06536434101155074
290,0.08532793053312845
291,0.07225012508056741
292,0.06760305826123662
293,0.10401621228821449
294,0.08736165357365512
295,0.08837968317069138
296,0.06442662676872207
297,0.0667220357565659
298,0.08046840032687698
299,0.10812684669234618
300,0.0897132051578815
301,0.10544900315383963
302,0.08641140658207777
303,0.055815515851250545
304,0.10877840146823511
305,0.10304333044925634
306,0.09886019357665937
307,0.10024957436391918
308,0.08677102449751004
309,0.11848209817602162
310,0.07666622027240412
311,0.09689207620242915
312,0.10027431518198592
313,0.09684050122718876
314,0.08662773070975638
315,0.10197911382441663
316,0.07626835016352958
317,0.10509274315037131
318,0.08901422249523742
319,0.115697793041818
320,0.08846337449975405
321,0.07618200049051274
322,0.10276219797651592
323,0.09120877919459375
324,0.10717111151026218
325,0.08083283822987623
326,0.12367333530890483
327,0.08878156407247516
328,0.09313505223306394
329,0.08830900299038505
330,0.07209782645466273
331,0.07179049002101413
332,0.08614004154541001
333,0.059364207629051036
334,0.10013469331755932
335,0.06870350519969846
336,0.07698139995481501
337,0.08644969501591304
338,0.10229330581232719
339,0.10867529091059798
340,0.08720835305568504
341,0.05923807834074161
342,0.07001084960879614
343,0.08209547319176336
344,0.07565565036676651
345,0.07199528812739532
346,0.06853284859357867
347,0.0645608080505606
348,0.05616909087284288
349,0.08510594240236646
350,0.07586476471690975
351,0.06735662036907544
352,0.041492655549413976
353,0.03880333614117943
354,0.08370347384721312
355,0.07554992126488422
356,0.02994230982145554
357,0.0672523099943101
358,0.04684011059161014
359,0.014764394464454187
360,0.028189750318772966
361,0.042347737719250246
362,0.029502941134567723
363,0.02501290584554698
364,0.046577606409590896
365,0.052627075282440476
366,0.05630411006625667
367,0.05014158761113212
368,0.04406226976312282
369,0.035569622733374384
370,0.021735832926204665
371,0.04060384026246736
372,0.026924955008259664
373,0.037383851951168105
374,0.019419386714279795
375,0.0044775312584346555
376,0.022102065447721222
